case,col_rem,feat_eng,outliers,normalization,pca,n_estimators,max_depth,random_state,algorithm,mae_cv_fold_0,mae_cv_fold_1,mae_cv_avg,mse_cv_fold_0,mse_cv_fold_1,mse_cv_avg,r2_cv_fold_0,r2_cv_fold_1,r2_cv_avg,mae_best_model_test_mae,mae_best_model_test_mse,mae_best_model_test_r2,mse_best_model_test_mae,mse_best_model_test_mse,mse_best_model_test_r2,r2_best_model_test_mae,r2_best_model_test_mse,r2_best_model_test_r2,importance,mae_cv_fold_2,mse_cv_fold_2,r2_cv_fold_2,mae_cv_fold_3,mae_cv_fold_4,mse_cv_fold_3,mse_cv_fold_4,r2_cv_fold_3,r2_cv_fold_4
FS=na|FE=na|OUT=0|NORM=1|PCA=na|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,0,100,10,42,XGBRegressor,61184.31153676676,69290.67822892737,72686.81092644593,16686416038.079962,29841265617.767128,35360690492.331764,0.6033776095892303,0.450257071037516,0.46038905477992764,73430.44040616554,31393763584.66235,0.5259933478590496,73430.44040616554,31393763584.66235,0.5259933478590496,73430.44040616554,31393763584.66235,0.5259933478590496,"_ano                    4.254826e-03
_mes                    1.258685e-02
car_c02_emitido         2.990881e-02
cli_pressao_atm_med     2.355364e-03
cli_temp_ar_med         1.258731e-03
cli_temp_orvalho_med    1.446280e-03
cli_umid_rel_med        1.097732e-02
cli_umid_rel_min_max    2.919341e-03
cli_umid_rel_min_med    9.043588e-02
cli_umid_rel_min_min    3.087195e-02
cli_veloc_vento_max     1.457180e-03
cli_veloc_vento_med     1.498015e-03
que_focos_qtd           5.007948e-02
_estado_AC              4.488896e-08
_estado_AM              4.202982e-05
_estado_AP              0.000000e+00
_estado_PA              0.000000e+00
_estado_RO              2.737966e-03
_estado_RR              2.405541e-03
_estado_TO              7.547643e-01
dtype: float32",87585.44301364366,59554389821.14821,0.32753248371303667,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=na|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,0,100,10,42,XGBRegressor,60385.084658032014,53418.8511139586,66733.55367783946,16334754910.421822,15549816203.056234,30747830222.830883,0.6279168840564087,0.5332910059641983,0.5340662962056968,76262.0332415213,41912395914.09952,0.36717512645873385,76262.0332415213,41912395914.09952,0.36717512645873385,63474.302541404926,21457163015.576286,0.6760236160271982,"_ano                    0.003146
_mes                    0.014688
car_c02_emitido         0.044475
cli_pressao_atm_med     0.003440
cli_temp_ar_med         0.002768
cli_temp_orvalho_med    0.002770
cli_umid_rel_med        0.018837
cli_umid_rel_min_max    0.001657
cli_umid_rel_min_med    0.004797
cli_umid_rel_min_min    0.076585
cli_veloc_vento_max     0.006249
cli_veloc_vento_med     0.001736
que_focos_qtd           0.059785
_estado_AC              0.000002
_estado_AM              0.000059
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.002394
_estado_RR              0.002083
_estado_TO              0.754530
dtype: float32",59100.88628989294,17620651818.401676,0.6051771085102843,65428.46192645469,95334.48440085906,37089249059.361176,67144679122.913506,0.5185992890608802,0.38534719343671275
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,5,100,10,42,XGBRegressor,68056.18361641481,77592.55693939539,72824.37027790511,20436257338.057327,45042234380.278755,32739245859.16804,0.43069044889154395,0.48354584385141297,0.45711814637147846,81844.051181991,31674443317.451107,0.5217554341694652,81844.051181991,31674443317.451107,0.5217554341694652,79712.52057388637,37403937517.7908,0.43524722189220766,"pc1    0.389139
pc2    0.203947
pc3    0.316904
pc4    0.055255
pc5    0.034755
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,5,100,10,42,XGBRegressor,74812.99683502188,65657.33503317268,74950.32102842238,23266308541.054836,24962422758.99194,32775175227.12857,0.44697897448267765,0.5401362805015367,0.47381320883061434,75438.469421681,25183172313.719463,0.6197655255151779,72740.28616416144,26183707002.98968,0.6046587003289309,75438.469421681,25183172313.719463,0.6197655255151779,"pc1    0.311291
pc2    0.160757
pc3    0.257889
pc4    0.072558
pc5    0.197505
dtype: float32",84380.63121707257,50096794381.33894,0.4343243715076286,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,5,100,10,42,XGBRegressor,62573.218956436765,70293.55254903062,76719.51163433088,20243947944.396774,25953421054.259007,35939534054.050674,0.5388708755375811,0.2210393438836833,0.40365302782205675,72779.51519949106,27061391105.11616,0.5914067656966155,72779.51519949106,27061391105.11616,0.5914067656966155,66668.44020061765,19882518605.552673,0.6997987815340317,"pc1    0.320727
pc2    0.175928
pc3    0.222048
pc4    0.082747
pc5    0.198550
dtype: float32",79107.7267762407,30644703380.70251,0.31334944233004414,65541.01904878138,106082.04084116494,29654263355.09095,73201334535.80411,0.6151018469349794,0.3299036304239956
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,10,100,10,42,XGBRegressor,68908.76224143768,78771.0194447147,73839.8908430762,21785673859.189545,47497400221.37447,34641537040.28201,0.39309864814271156,0.4553949179456791,0.42424678304419533,74973.51713270927,32981698642.906326,0.5020175101502122,74973.51713270927,32981698642.906326,0.5020175101502122,72608.70755164523,33248982085.87254,0.49798186371898867,"pc1     0.181869
pc2     0.045015
pc3     0.159286
pc4     0.031748
pc5     0.019650
pc6     0.246851
pc7     0.234580
pc8     0.026372
pc9     0.051494
pc10    0.003133
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,10,100,10,42,XGBRegressor,68000.5900567101,71286.9262974285,74193.63293834716,21596156322.36114,27339062641.27396,34730633873.624535,0.4866771195976286,0.4963532524386495,0.45303035819710824,71080.36361613555,25774116054.94511,0.6108430124935513,71080.36361613555,25774116054.94511,0.6108430124935513,72326.62776340793,29553375034.713867,0.5537809182421627,"pc1     0.155846
pc2     0.024872
pc3     0.226962
pc4     0.023629
pc5     0.127899
pc6     0.043090
pc7     0.341177
pc8     0.022511
pc9     0.026380
pc10    0.007635
dtype: float32",83293.38246090288,55256682657.2385,0.37606070255504664,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,10,100,10,42,XGBRegressor,66779.20385002367,65898.43005452276,74421.38200016513,29532560448.67819,26467412300.34883,37313093862.89099,0.3272891344989953,0.20561251605026853,0.3627232471870297,74372.19945041923,30908017683.80808,0.5333275047731831,74372.19945041923,30908017683.80808,0.5333275047731831,62895.379519728776,20707329458.840866,0.6873451669757675,"pc1     0.138541
pc2     0.021416
pc3     0.151423
pc4     0.079687
pc5     0.112521
pc6     0.026075
pc7     0.345003
pc8     0.016990
pc9     0.084194
pc10    0.024150
dtype: float32",73473.89187351067,27906668171.677975,0.37470012273442965,78870.73985290248,87084.64436986604,40317888052.74821,62340940341.00173,0.4766930993643814,0.4293213632870736
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,0,100,10,42,XGBRegressor,25924.26308520662,23598.449283275713,24761.356184241165,1724240965.8115914,1589298635.6201267,1656769800.715859,0.08635836490780846,0.13792776109369154,0.11214306300075,27841.185115257467,2354554466.8456354,0.10165333035644442,27841.185115257467,2354554466.8456354,0.10165333035644442,27841.185115257467,2354554466.8456354,0.10165333035644442,"_ano                    0.009642
_mes                    0.041034
car_c02_emitido         0.068287
cli_pressao_atm_med     0.053211
cli_temp_ar_med         0.039353
cli_temp_orvalho_med    0.045026
cli_umid_rel_med        0.153039
cli_umid_rel_min_max    0.047955
cli_umid_rel_min_med    0.078319
cli_umid_rel_min_min    0.079527
cli_veloc_vento_max     0.012670
cli_veloc_vento_med     0.058906
que_focos_qtd           0.313032
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,0,100,10,42,XGBRegressor,24093.699408050292,22643.95560932186,23782.967928169823,1468556777.4382637,1544555156.7615268,1538982487.030161,0.22817643942181787,0.11765336930952874,0.17231439138267787,28478.01154895271,2248915294.9101024,0.14195844948980052,24751.839955578627,2027780775.8460717,0.22632917080530157,24751.839955578627,2027780775.8460717,0.22632917080530157,"_ano                    0.017317
_mes                    0.063453
car_c02_emitido         0.096088
cli_pressao_atm_med     0.043862
cli_temp_ar_med         0.025120
cli_temp_orvalho_med    0.033196
cli_umid_rel_med        0.041180
cli_umid_rel_min_max    0.111016
cli_umid_rel_min_med    0.194738
cli_umid_rel_min_min    0.035207
cli_veloc_vento_max     0.066477
cli_veloc_vento_med     0.036792
que_focos_qtd           0.235553
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float32",24611.248767137324,1603835526.8906925,0.17111336541668698,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,0,100,10,42,XGBRegressor,23451.565200941546,23969.817467135294,23087.534733973946,1518373609.6918423,1437225148.3632803,1419069992.2981954,0.34900301489476526,0.12905136105369974,0.2289403513810493,27019.61975274024,2289637490.699025,0.12642147657935388,27019.61975274024,2289637490.699025,0.12642147657935388,25085.561302848968,1952609335.9871461,0.2550097613800636,"_ano                    0.022666
_mes                    0.041184
car_c02_emitido         0.065341
cli_pressao_atm_med     0.072701
cli_temp_ar_med         0.031467
cli_temp_orvalho_med    0.049869
cli_umid_rel_med        0.052529
cli_umid_rel_min_max    0.070521
cli_umid_rel_min_med    0.160566
cli_umid_rel_min_min    0.046744
cli_veloc_vento_max     0.056127
cli_veloc_vento_med     0.046970
que_focos_qtd           0.283316
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float32",21130.01613589404,1132872799.9386656,0.2709601813930326,19610.75013805977,27275.524727839093,1105838207.7552469,1901040195.7419417,0.23706838120808504,0.15861881835566372
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,5,100,10,42,XGBRegressor,26942.651757926866,29418.024147691434,28180.33795280915,1698974866.2985463,2126365335.648539,1912670100.9735427,0.09974637791133611,-0.15338960504427313,-0.026821613566468505,29013.10185406431,2430448751.3105345,0.07269694873348631,29013.10185406431,2430448751.3105345,0.07269694873348631,29013.10185406431,2430448751.3105345,0.07269694873348631,"pc1    0.125403
pc2    0.291286
pc3    0.233444
pc4    0.188859
pc5    0.161008
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,5,100,10,42,XGBRegressor,28040.837396845443,26432.910952745,26654.763138157472,1798119283.4168043,1887884672.3320677,1832282113.3095214,0.05496958034406674,-0.07847795041324801,0.01354023259006291,27671.42060831506,2361001831.7103305,0.09919343026250649,28887.933390671806,2349101114.044015,0.10373397932707118,27671.42060831506,2361001831.7103305,0.09919343026250649,"pc1    0.140289
pc2    0.388504
pc3    0.207027
pc4    0.162086
pc5    0.102095
dtype: float32",25490.54106488197,1810842384.1796918,0.06412906783937,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,5,100,10,42,XGBRegressor,31481.637673104906,24490.65875422891,26780.532772693878,2318016280.9553623,1548144604.6119795,1880802914.3624482,0.006159221488939659,0.061834926967166526,-0.0163406486907798,29092.525859775706,2506986872.2191386,0.043494920499612455,29092.525859775706,2506986872.2191386,0.043494920499612455,27887.92875714823,2369255716.9300146,0.09604427809672245,"pc1    0.142502
pc2    0.301314
pc3    0.259488
pc4    0.133539
pc5    0.163157
dtype: float32",25617.329128414778,1703112904.979991,-0.09600753357395542,22073.725478661992,30239.312829058792,1441325252.4785395,2393415528.7863684,0.0056116705252263754,-0.059301528861276154
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,10,100,10,42,XGBRegressor,25339.216240387555,26755.26434254097,26047.240291464263,1596066701.0839503,1850631420.239914,1723349060.661932,0.15427540615927904,-0.0038251692162845075,0.07522511847149727,30212.48860570214,2489222487.7412195,0.050272667992277364,30212.48860570214,2489222487.7412195,0.050272667992277364,30212.48860570214,2489222487.7412195,0.050272667992277364,"pc1     0.065874
pc2     0.180071
pc3     0.147761
pc4     0.070161
pc5     0.043657
pc6     0.069297
pc7     0.189991
pc8     0.127514
pc9     0.051943
pc10    0.053729
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,10,100,10,42,XGBRegressor,27287.192894219494,23487.91042167288,25143.498401500776,1822764787.0181074,1543152401.1334224,1703386125.1704025,0.04201674077120254,0.11845471116949524,0.08634034431991222,26930.13658828857,2244510508.01689,0.1436390330956272,26930.13658828857,2244510508.01689,0.1436390330956272,26930.13658828857,2244510508.01689,0.1436390330956272,"pc1     0.060327
pc2     0.202181
pc3     0.076746
pc4     0.161145
pc5     0.100397
pc6     0.041087
pc7     0.172692
pc8     0.069788
pc9     0.032864
pc10    0.082773
dtype: float32",24655.391888609953,1744241187.3596778,0.09854958101903888,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,10,100,10,42,XGBRegressor,25024.942992513883,25941.026447889144,24780.424909478512,1692812246.4834225,1509991769.1399677,1667120601.3660176,0.2742131042217044,0.08495528508512218,0.09846353205489056,26189.820319754635,2255386166.899103,0.1394895805879074,26189.820319754635,2255386166.899103,0.1394895805879074,27345.768923813997,2152405771.165674,0.1787802815881857,"pc1     0.053295
pc2     0.190926
pc3     0.126829
pc4     0.049616
pc5     0.079856
pc6     0.076931
pc7     0.170152
pc8     0.096552
pc9     0.092278
pc10    0.063566
dtype: float32",22124.52123628428,1358140136.2131684,0.1259934578698536,20219.35611681262,30592.27775389265,1302825918.7981849,2471832936.195345,0.10116409411243998,-0.0940082810146674
FS=na|FE=na|OUT=1|NORM=1|PCA=na|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,True,0,100,10,42,XGBRegressor,25924.26308520662,23598.449283275713,24761.356184241165,1724240965.8115914,1589298635.6201267,1656769800.715859,0.08635836490780846,0.13792776109369154,0.11214306300075,27841.185115257467,2354554466.8456354,0.10165333035644442,27841.185115257467,2354554466.8456354,0.10165333035644442,27841.185115257467,2354554466.8456354,0.10165333035644442,"_ano                    0.009642
_mes                    0.041034
car_c02_emitido         0.068287
cli_pressao_atm_med     0.053211
cli_temp_ar_med         0.039353
cli_temp_orvalho_med    0.045026
cli_umid_rel_med        0.153039
cli_umid_rel_min_max    0.047955
cli_umid_rel_min_med    0.078319
cli_umid_rel_min_min    0.079527
cli_veloc_vento_max     0.012670
cli_veloc_vento_med     0.058906
que_focos_qtd           0.313032
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float32",,,,,,,,,
