case,col_rem,feat_eng,outliers,normalization,pca,n_estimators,max_depth,random_state,algorithm,mae_cv_fold_0,mae_cv_fold_1,mae_cv_avg,mse_cv_fold_0,mse_cv_fold_1,mse_cv_avg,r2_cv_fold_0,r2_cv_fold_1,r2_cv_avg,mae_best_model_test_mae,mae_best_model_test_mse,mae_best_model_test_r2,mse_best_model_test_mae,mse_best_model_test_mse,mse_best_model_test_r2,r2_best_model_test_mae,r2_best_model_test_mse,r2_best_model_test_r2,importance,mae_cv_fold_2,mse_cv_fold_2,r2_cv_fold_2,mae_cv_fold_3,mae_cv_fold_4,mse_cv_fold_3,mse_cv_fold_4,r2_cv_fold_3,r2_cv_fold_4
FS=stateless|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,False,True,10,100,6,42,RandomForestRegressor,92795.44387459505,75471.09680179192,87034.29492308627,31090230469.888046,21239032934.578934,39557627023.47258,0.29180756662227736,0.3625360219214452,0.33420810643029314,84084.01330489577,32021155343.36112,0.5165205152590451,84084.01330489577,32021155343.36112,0.5165205152590451,80622.57546918254,30915982803.33407,0.5332072414084472,"pc1     0.421038
pc2     0.073806
pc3     0.090125
pc4     0.111617
pc5     0.050488
pc6     0.037219
pc7     0.081553
pc8     0.056793
pc9     0.057158
pc10    0.020203
dtype: float64",89644.98537764573,38240787067.028465,0.14314531163488842,81681.34994352062,95578.59861787801,37893726064.986824,69324358580.88065,0.5081575623539702,0.36539406961888443
FS=stateless|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,False,0,100,6,42,RandomForestRegressor,23212.738765843762,23499.21768827964,23355.9782270617,1295809082.1492398,1325250901.9947734,1310529992.0720067,0.3133760581863422,0.28115334236761425,0.2972647002769782,27996.358357565103,2055091758.554119,0.2159090549379732,27996.358357565103,2055091758.554119,0.2159090549379732,27996.358357565103,2055091758.554119,0.2159090549379732,"_ano                    0.035340
_mes                    0.100535
car_c02_emitido         0.079442
cli_pressao_atm_med     0.068739
cli_temp_ar_med         0.070707
cli_temp_orvalho_med    0.043617
cli_umid_rel_med        0.105479
cli_umid_rel_min_max    0.056895
cli_umid_rel_min_med    0.143171
cli_umid_rel_min_min    0.082247
cli_veloc_vento_max     0.056902
cli_veloc_vento_med     0.052853
que_focos_qtd           0.104074
dtype: float64",,,,,,,,,
FS=stateless|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,False,0,100,6,42,RandomForestRegressor,22681.67670225345,22373.888194046347,23232.001737262806,1215535806.0811744,1216152868.5400689,1302157761.6350718,0.3611556677458576,0.30525732197820177,0.30140727830730046,27028.505340598647,1964161119.9816098,0.25060234298053474,26357.398500773117,1905679915.9932952,0.2729150121412657,26357.398500773117,1905679915.9932952,0.2729150121412657,"_ano                    0.030538
_mes                    0.100731
car_c02_emitido         0.088329
cli_pressao_atm_med     0.083967
cli_temp_ar_med         0.062208
cli_temp_orvalho_med    0.042672
cli_umid_rel_med        0.095698
cli_umid_rel_min_max    0.050024
cli_umid_rel_min_med    0.097427
cli_umid_rel_min_min    0.082036
cli_veloc_vento_max     0.037263
cli_veloc_vento_med     0.047256
que_focos_qtd           0.181850
dtype: float64",24640.440315488624,1474784610.2839718,0.23780884519784207,,,,,,
FS=stateless|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,False,0,100,6,42,RandomForestRegressor,24855.447829243876,22165.61093886378,22854.745743675034,1488442016.1040812,1263693323.0605717,1287501662.922134,0.361836073280825,0.23421046381040922,0.3074492757463099,26502.283991922814,1989118993.0441146,0.24108002253189187,26502.283991922814,1989118993.0441146,0.24108002253189187,26502.283991922814,1989118993.0441146,0.24108002253189187,"_ano                    0.030096
_mes                    0.086054
car_c02_emitido         0.113564
cli_pressao_atm_med     0.090516
cli_temp_ar_med         0.053524
cli_temp_orvalho_med    0.039851
cli_umid_rel_med        0.068260
cli_umid_rel_min_max    0.028388
cli_umid_rel_min_med    0.106645
cli_umid_rel_min_min    0.067120
cli_veloc_vento_max     0.039939
cli_veloc_vento_med     0.048825
que_focos_qtd           0.227220
dtype: float64",21681.347776761104,1001736232.1086096,0.35535074989175586,19391.637786588533,26179.68438691787,915405162.3019773,1768231581.0354295,0.36845052248357757,0.2173985692649818
FS=stateless|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,False,5,100,6,42,RandomForestRegressor,25769.316106935574,26290.61390883276,26029.965007884166,1451122431.7597759,1617485191.2311249,1534303811.4954505,0.23107854553965512,0.12263872317593782,0.17685863435779647,29080.48683264541,2095124723.0974133,0.20063504837756996,29080.48683264541,2095124723.0974133,0.20063504837756996,29080.48683264541,2095124723.0974133,0.20063504837756996,"pc1    0.159563
pc2    0.297432
pc3    0.243202
pc4    0.178269
pc5    0.121534
dtype: float64",,,,,,,,,
FS=stateless|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,False,5,100,6,42,RandomForestRegressor,25280.57449482064,23611.42323620395,25139.455969063874,1396115979.986444,1284522110.7763627,1455719251.1588304,0.26624886200660736,0.26620052930493865,0.22027677854991135,28305.228367736232,2089838130.0217967,0.20265207255352946,28305.228367736232,2089838130.0217967,0.20265207255352946,28448.0233530302,2095106687.0119634,0.20064192978869277,"pc1    0.177558
pc2    0.377337
pc3    0.195300
pc4    0.129998
pc5    0.119806
dtype: float64",26526.37017616704,1686519662.7136843,0.12838094433818803,,,,,,
FS=stateless|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,False,5,100,6,42,RandomForestRegressor,26958.61592795447,23703.504604366244,25024.87354885974,1594914552.265945,1347978489.113941,1464529920.724542,0.3161863731046287,0.18313422795331868,0.2033287279449379,28739.885116440124,2175513116.3949957,0.1699640036369371,28739.885116440124,2175513116.3949957,0.1699640036369371,28378.51287112407,2116144051.0655644,0.19261542362723194,"pc1    0.172104
pc2    0.374544
pc3    0.179949
pc4    0.136975
pc5    0.136429
dtype: float64",24418.613421339607,1300244719.729925,0.1632510069375015,22105.01861718962,27938.61517344876,1144121570.915211,1935390271.5976877,0.2106562098582463,0.1434158218709941
FS=stateless|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,False,10,100,6,42,RandomForestRegressor,24672.145781279356,25699.875264823386,25186.010523051373,1304441287.1921773,1531452337.3743534,1417946812.2832654,0.308802021212242,0.16930492755159765,0.23905347438191982,28697.830490253127,2075439811.1245427,0.20814554574004795,28697.830490253127,2075439811.1245427,0.20814554574004795,28697.830490253127,2075439811.1245427,0.20814554574004795,"pc1     0.098567
pc2     0.214275
pc3     0.169190
pc4     0.081513
pc5     0.057207
pc6     0.046326
pc7     0.126980
pc8     0.089386
pc9     0.055160
pc10    0.061397
dtype: float64",,,,,,,,,
FS=stateless|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,False,10,100,6,42,RandomForestRegressor,24580.116339392076,22254.720831268914,24342.04535237329,1340862868.832208,1140841444.42666,1359323488.93854,0.2952880204778755,0.3482799236820445,0.2728644256780972,27572.77104236953,1975254013.0574975,0.2463700078650145,27572.77104236953,1975254013.0574975,0.2463700078650145,27572.77104236953,1975254013.0574975,0.2463700078650145,"pc1     0.108669
pc2     0.287102
pc3     0.105446
pc4     0.142229
pc5     0.039723
pc6     0.039678
pc7     0.114004
pc8     0.074470
pc9     0.031810
pc10    0.056868
dtype: float64",26191.298886458877,1596266153.5567517,0.1750253328743716,,,,,,
FS=stateless|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,False,10,100,6,42,RandomForestRegressor,25891.366597640128,24134.14883123088,24038.443375028204,1582906702.3064742,1248519813.4799333,1360561951.0307825,0.3213346936966851,0.2434055071425868,0.26266030970931664,26776.311663300872,1956339524.2117722,0.2535865612732401,27394.727834802397,2000125799.4152408,0.23688053257056618,27313.24022639152,1992720642.7561939,0.23970586446095798,"pc1     0.104680
pc2     0.284597
pc3     0.119076
pc4     0.071687
pc5     0.064369
pc6     0.055815
pc7     0.132718
pc8     0.068122
pc9     0.052176
pc10    0.046760
dtype: float64",21568.08735658005,1073251193.2320862,0.30932858898545945,21519.971488978557,27078.642600711417,1124374643.288989,1773757402.8464296,0.22427986235495467,0.2149528963668973
FS=stateless|FE=na|OUT=1|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,True,0,100,6,42,RandomForestRegressor,23269.23009512076,23526.41785553602,23397.823975328392,1300668182.0344949,1326098584.4909422,1313383383.2627187,0.3108013159941154,0.28069353982894985,0.29574742791153263,28042.575434545284,2061003828.5479426,0.21365338896615726,28042.575434545284,2061003828.5479426,0.21365338896615726,28042.575434545284,2061003828.5479426,0.21365338896615726,"_ano                    0.035340
_mes                    0.100535
car_c02_emitido         0.079442
cli_pressao_atm_med     0.068739
cli_temp_ar_med         0.070707
cli_temp_orvalho_med    0.043617
cli_umid_rel_med        0.105479
cli_umid_rel_min_max    0.056895
cli_umid_rel_min_med    0.143171
cli_umid_rel_min_min    0.082247
cli_veloc_vento_max     0.056902
cli_veloc_vento_med     0.052853
que_focos_qtd           0.104074
dtype: float64",,,,,,,,,
FS=stateless|FE=na|OUT=1|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,True,0,100,6,42,RandomForestRegressor,22705.53811135115,22356.03503193247,23228.933649718005,1216208748.729424,1215562442.593873,1301257815.4122362,0.3608019919474026,0.30559461025309287,0.30188113701425684,27020.57462039937,1964696312.2966597,0.25039814798712345,27020.57462039937,1964696312.2966597,0.25039814798712345,26387.329628603475,1905756188.6240718,0.27288591140700447,"_ano                    0.030538
_mes                    0.100731
car_c02_emitido         0.088329
cli_pressao_atm_med     0.083967
cli_temp_ar_med         0.062208
cli_temp_orvalho_med    0.042672
cli_umid_rel_med        0.095698
cli_umid_rel_min_max    0.050024
cli_umid_rel_min_med    0.097427
cli_umid_rel_min_min    0.082036
cli_veloc_vento_max     0.037263
cli_veloc_vento_med     0.047256
que_focos_qtd           0.181850
dtype: float64",24625.2278058704,1472002254.9134114,0.239246808842275,,,,,,
FS=stateless|FE=na|OUT=1|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,True,0,100,6,42,RandomForestRegressor,24859.51712608073,22226.867659605567,22855.479728112023,1488343396.601793,1266337381.272511,1287281700.5124662,0.3618783560222085,0.23260818256477023,0.30753230357964656,26532.193219678316,1991038730.469583,0.24034757410181995,26532.193219678316,1991038730.469583,0.24034757410181995,26532.193219678316,1991038730.469583,0.24034757410181995,"_ano                    0.030096
_mes                    0.086054
car_c02_emitido         0.113564
cli_pressao_atm_med     0.090516
cli_temp_ar_med         0.053524
cli_temp_orvalho_med    0.039851
cli_umid_rel_med        0.068260
cli_umid_rel_min_max    0.028388
cli_umid_rel_min_med    0.106645
cli_umid_rel_min_min    0.067120
cli_veloc_vento_max     0.039939
cli_veloc_vento_med     0.048825
que_focos_qtd           0.227220
dtype: float64",21685.530534549172,1003867962.0528381,0.3539789136079793,19349.646666832836,26155.836653491806,912210385.0842886,1765649377.5509007,0.37065463926782083,0.2185414264354537
FS=stateless|FE=na|OUT=1|NORM=1|PCA=5|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,True,5,100,6,42,RandomForestRegressor,24695.773851937378,24946.369922881644,24821.07188740951,1383092713.4902968,1500668990.0638196,1441880851.7770581,0.2671261654877938,0.18600252518507687,0.22656434533643532,29112.69289358957,2222665741.437177,0.15197359217351336,29112.69289358957,2222665741.437177,0.15197359217351336,29112.69289358957,2222665741.437177,0.15197359217351336,"pc1    0.387552
pc2    0.144466
pc3    0.228737
pc4    0.108524
pc5    0.130721
dtype: float64",,,,,,,,,
FS=stateless|FE=na|OUT=1|NORM=1|PCA=5|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,True,5,100,6,42,RandomForestRegressor,24870.710530022883,23626.89024700191,24716.130346723967,1422473813.2064369,1254380483.6619978,1447616638.4734557,0.2523960801478985,0.28341931428096434,0.2249344924905875,28968.01133819632,2173425772.2976646,0.17076040000178727,28968.01133819632,2173425772.2976646,0.17076040000178727,28968.01133819632,2173425772.2976646,0.17076040000178727,"pc1    0.359676
pc2    0.125488
pc3    0.251817
pc4    0.135807
pc5    0.127212
dtype: float64",25650.790263147104,1665995618.5519326,0.13898808304289967,,,,,,
FS=stateless|FE=na|OUT=1|NORM=1|PCA=5|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,True,5,100,6,42,RandomForestRegressor,28317.046275860765,23075.670683955945,24984.98685948304,1750214193.91584,1193260792.389414,1454380874.3494139,0.24960223474982468,0.27689209709204654,0.21787854819285585,28614.68483095671,2208160528.724581,0.15750784917046012,28614.68483095671,2208160528.724581,0.15750784917046012,28563.34091015904,2197842561.5199776,0.16144452237393225,"pc1    0.373928
pc2    0.118904
pc3    0.222867
pc4    0.140132
pc5    0.144169
dtype: float64",23002.164291886536,1167535889.1804323,0.24865337669744547,21905.27911709212,28624.77392861983,1159519684.0583982,2001373812.2029846,0.2000328588976028,0.11421217352735968
FS=stateless|FE=na|OUT=1|NORM=1|PCA=10|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,True,10,100,6,42,RandomForestRegressor,24673.519021089727,24218.926764749234,24446.222892919483,1389582706.615107,1389734201.6405404,1389658454.1278238,0.26368724479871386,0.24617611326051037,0.2549316790296121,28605.58333617468,2158011922.8325877,0.17664133439014718,28514.97124284729,2106762906.5415134,0.1961946655005008,28514.97124284729,2106762906.5415134,0.1961946655005008,"pc1     0.293401
pc2     0.054229
pc3     0.146501
pc4     0.057115
pc5     0.060695
pc6     0.060164
pc7     0.045716
pc8     0.104996
pc9     0.065865
pc10    0.111318
dtype: float64",,,,,,,,,
FS=stateless|FE=na|OUT=1|NORM=1|PCA=10|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,True,10,100,6,42,RandomForestRegressor,24551.51471870815,24442.918514292203,24663.840732486486,1369753648.9351091,1324384989.478584,1424308049.2163188,0.2801040077726944,0.2434283566450286,0.23586398686448093,28893.433662238276,2106937058.3153615,0.19612822037542432,28893.433662238276,2106937058.3153615,0.19612822037542432,28234.75588650449,2169752472.571241,0.17216189511362312,"pc1     0.274511
pc2     0.048919
pc3     0.192917
pc4     0.042196
pc5     0.099332
pc6     0.064737
pc7     0.040334
pc8     0.073697
pc9     0.068788
pc10    0.094568
dtype: float64",24997.088964459108,1578785509.2352626,0.18405959617571976,,,,,,
FS=stateless|FE=na|OUT=1|NORM=1|PCA=10|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,"['_estado_AC', '_estado_AM', '_estado_AP', '_estado_PA', '_estado_RO', '_estado_RR', '_estado_TO']",,True,True,10,100,6,42,RandomForestRegressor,26796.90440951128,23242.070090806625,24806.712970124358,1657271359.856017,1211135472.0152347,1425011213.341526,0.28945112594094624,0.26606016313275116,0.23131716336432157,28806.827700186495,2188710184.313102,0.16492885062594187,28806.827700186495,2188710184.313102,0.16492885062594187,27247.167402983734,2100996051.4039044,0.19839492681538484,"pc1     0.303311
pc2     0.054873
pc3     0.175211
pc4     0.042104
pc5     0.098700
pc6     0.069882
pc7     0.048668
pc8     0.068737
pc9     0.074798
pc10    0.063717
dtype: float64",23578.039192012482,1166398570.3470995,0.24938527768050034,22029.73500220111,28386.816156090284,1134538490.9581294,1955712173.5311484,0.21726769665025158,0.13442155341715845
