case,col_rem,feat_eng,outliers,normalization,pca,n_estimators,max_depth,random_state,algorithm,mae_cv_fold_0,mae_cv_fold_1,mae_cv_avg,mse_cv_fold_0,mse_cv_fold_1,mse_cv_avg,r2_cv_fold_0,r2_cv_fold_1,r2_cv_avg,mae_best_model_test_mae,mae_best_model_test_mse,mae_best_model_test_r2,mse_best_model_test_mae,mse_best_model_test_mse,mse_best_model_test_r2,r2_best_model_test_mae,r2_best_model_test_mse,r2_best_model_test_r2,importance,mae_cv_fold_2,mse_cv_fold_2,r2_cv_fold_2,mae_cv_fold_3,mae_cv_fold_4,mse_cv_fold_3,mse_cv_fold_4,r2_cv_fold_3,r2_cv_fold_4
FS=na|FE=na|OUT=0|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,0,100,10,42,RandomForestRegressor,63380.69654703114,64781.17541130375,70836.93973128939,14553530984.105349,24023565368.365993,29937860579.363956,0.6540745337608606,0.5574321357917187,0.5443206818289418,75103.84573428224,27141730547.32586,0.5901937403792147,75103.84573428224,27141730547.32586,0.5901937403792147,75103.84573428224,27141730547.32586,0.5901937403792147,"_ano                    0.018215
_mes                    0.040862
car_c02_emitido         0.150369
cli_pressao_atm_med     0.043590
cli_temp_ar_med         0.032544
cli_temp_orvalho_med    0.027530
cli_umid_rel_med        0.076105
cli_umid_rel_min_max    0.020872
cli_umid_rel_min_med    0.114163
cli_umid_rel_min_min    0.115323
cli_veloc_vento_max     0.030691
cli_veloc_vento_med     0.043046
que_focos_qtd           0.205565
_estado_AC              0.000173
_estado_AM              0.000195
_estado_AP              0.000116
_estado_PA              0.024352
_estado_RO              0.000172
_estado_RR              0.000459
_estado_TO              0.055658
dtype: float64",84348.94723553324,51236485385.62053,0.4214553759342464,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,0,100,10,42,RandomForestRegressor,55542.50099631917,50858.54752833321,65111.41175953634,11272418709.813221,12579051152.076504,27423085709.6159,0.7432298984117521,0.6224549388592354,0.5968085889583189,73950.17022725465,28967925303.485428,0.5626204785691058,67918.475694748,21212855341.4201,0.6797123570221036,67918.475694748,21212855341.4201,0.6797123570221036,"_ano                    0.012122
_mes                    0.050221
car_c02_emitido         0.145980
cli_pressao_atm_med     0.051905
cli_temp_ar_med         0.030471
cli_temp_orvalho_med    0.052109
cli_umid_rel_med        0.053138
cli_umid_rel_min_max    0.016460
cli_umid_rel_min_med    0.081133
cli_umid_rel_min_min    0.119383
cli_veloc_vento_max     0.029094
cli_veloc_vento_med     0.036671
que_focos_qtd           0.238925
_estado_AC              0.000374
_estado_AM              0.000064
_estado_AP              0.000044
_estado_PA              0.032957
_estado_RO              0.000331
_estado_RR              0.001075
_estado_TO              0.047543
dtype: float64",61857.47857552191,17392610189.75843,0.6102867977617865,65493.5994421377,91804.93225536974,29881449371.212093,65989899125.21924,0.6121530811214386,0.39591822863738146
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,5,100,10,42,RandomForestRegressor,67458.31278407243,80333.50348564846,73895.90813486045,16190896755.736998,46500613020.57203,31345754888.154514,0.5489569341600288,0.46682407770502576,0.5078905059325273,81523.59987752726,28748856398.75695,0.565928145642488,81523.59987752726,28748856398.75695,0.565928145642488,81523.59987752726,28748856398.75695,0.565928145642488,"pc1    0.389586
pc2    0.109861
pc3    0.197471
pc4    0.165619
pc5    0.137464
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,5,100,10,42,RandomForestRegressor,65543.66491850371,64473.25601486548,71926.22454805602,15060055338.61431,20294110749.57687,29367425722.830593,0.6420348662955315,0.6261370403298528,0.5575195098166377,76235.21068155156,27412843046.75151,0.5861002799739417,75668.07066570608,24688738326.29139,0.6272308616942394,75668.07066570608,24688738326.29139,0.6272308616942394,"pc1    0.390613
pc2    0.132961
pc3    0.201566
pc4    0.129834
pc5    0.145025
dtype: float64",85761.75271079889,52748111080.3006,0.40438662282452875,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,5,100,10,42,RandomForestRegressor,69788.9674447778,58069.47003446956,71550.91502104037,19236361718.270786,12653701312.683184,28606095585.16706,0.5618222956632424,0.6202144042505686,0.5660992661173574,73083.08218886868,25195364024.05256,0.6195814459038474,73083.08218886868,25195364024.05256,0.6195814459038474,74217.90384369125,23775587750.237125,0.6410182958223198,"pc1    0.463976
pc2    0.123177
pc3    0.157679
pc4    0.104309
pc5    0.150859
dtype: float64",66354.03118077712,18040895775.09999,0.5957607750043108,63774.27444311057,99767.83200206683,24848261138.670345,68251257981.111,0.6774814567258634,0.37521739894280204
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,10,100,10,42,RandomForestRegressor,66897.60860139717,76068.60267253459,71483.10563696588,17085051114.298746,45700437659.307625,31392744386.803185,0.5240477441809771,0.47599888656294587,0.5000233153719615,80540.36206212877,30036325289.376102,0.5464889720966899,80540.36206212877,30036325289.376102,0.5464889720966899,80540.36206212877,30036325289.376102,0.5464889720966899,"pc1     0.259100
pc2     0.041265
pc3     0.171553
pc4     0.097719
pc5     0.083053
pc6     0.044529
pc7     0.164306
pc8     0.023698
pc9     0.091072
pc10    0.023705
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,10,100,10,42,RandomForestRegressor,59936.273598702945,75591.84522992182,72409.40034001201,13601072979.167593,29718587221.502354,32546500969.07513,0.6767136774704616,0.452517081780588,0.5052899778771226,76360.55566925237,25469689199.013813,0.6154394781072596,76360.55566925237,25469689199.013813,0.6154394781072596,76360.55566925237,25469689199.013813,0.6154394781072596,"pc1     0.254005
pc2     0.039668
pc3     0.180686
pc4     0.094053
pc5     0.089995
pc6     0.042812
pc7     0.184204
pc8     0.018559
pc9     0.064670
pc10    0.031348
dtype: float64",81700.08219141126,54319842706.55544,0.3866391743803179,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,10,100,10,42,RandomForestRegressor,61166.05061242067,53500.98401801504,70457.27964353819,13260263030.671757,12181345049.585825,30291554076.491844,0.6979495551821202,0.6343916082443593,0.5388563095605574,71784.7897013855,25642669061.25356,0.612827698058431,71784.7897013855,25642669061.25356,0.612827698058431,73438.49879017506,24043310629.66655,0.6369760144488983,"pc1     0.250442
pc2     0.043478
pc3     0.184397
pc4     0.080208
pc5     0.098098
pc6     0.041192
pc7     0.189506
pc8     0.019906
pc9     0.062611
pc10    0.030162
dtype: float64",77253.89886348421,28707317563.76897,0.35676011056503165,65537.88755437834,94827.57716939265,27197254936.01216,70111589802.42053,0.6469926408907927,0.35818763292048317
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,0,100,10,42,RandomForestRegressor,23473.921221103188,23193.08566500256,23333.503443052876,1314351974.9799917,1314273781.94526,1314312878.462626,0.3035505411842837,0.28710758548198967,0.2953290633331367,26776.3781889676,1940057684.5239701,0.2597986649493986,26776.3781889676,1940057684.5239701,0.2597986649493986,27533.49776926511,2019653543.2192748,0.22943000048093987,"_ano                    0.039605
_mes                    0.093276
car_c02_emitido         0.086347
cli_pressao_atm_med     0.075746
cli_temp_ar_med         0.070773
cli_temp_orvalho_med    0.045184
cli_umid_rel_med        0.099687
cli_umid_rel_min_max    0.060318
cli_umid_rel_min_med    0.127229
cli_umid_rel_min_min    0.081166
cli_veloc_vento_max     0.062195
cli_veloc_vento_med     0.060185
que_focos_qtd           0.098290
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,0,100,10,42,RandomForestRegressor,22914.961373672202,22101.73906536472,23107.604891175713,1229941184.4844193,1212584721.2887073,1300908700.0588357,0.3535846901565106,0.30729567113735234,0.3020755516036748,26609.77828808324,1924191974.2813325,0.26585200037174606,26609.77828808324,1924191974.2813325,0.26585200037174606,25954.05984849321,1882995469.3685894,0.2815699391624751,"_ano                    0.038931
_mes                    0.089503
car_c02_emitido         0.090873
cli_pressao_atm_med     0.087917
cli_temp_ar_med         0.065970
cli_temp_orvalho_med    0.048183
cli_umid_rel_med        0.087465
cli_umid_rel_min_max    0.053798
cli_umid_rel_min_med    0.092152
cli_umid_rel_min_min    0.080178
cli_veloc_vento_max     0.046222
cli_veloc_vento_med     0.059372
que_focos_qtd           0.159436
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",24306.114234490215,1460200194.4033806,0.2453462935171613,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,0,100,10,42,RandomForestRegressor,25092.8817527453,22540.377984978248,22846.627207141377,1489281875.2840517,1260977019.7288618,1288255037.7813325,0.3614759868102858,0.23585652510596344,0.30632481243270393,26013.225625845345,1979933472.3706534,0.24458462691549765,26013.225625845345,1979933472.3706534,0.24458462691549765,25441.387147608806,1841275759.1256595,0.29748749948353226,"_ano                    0.033858
_mes                    0.099784
car_c02_emitido         0.100280
cli_pressao_atm_med     0.091236
cli_temp_ar_med         0.065472
cli_temp_orvalho_med    0.041134
cli_umid_rel_med        0.085435
cli_umid_rel_min_max    0.045966
cli_umid_rel_min_med    0.089938
cli_umid_rel_min_min    0.060766
cli_veloc_vento_max     0.040151
cli_veloc_vento_med     0.065575
que_focos_qtd           0.180405
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",21273.055941493374,993166359.1252425,0.36086573678668077,19087.09970826294,26239.720648227016,940201371.3885186,1757648563.3799877,0.3513433075170237,0.22208250594356593
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,5,100,10,42,RandomForestRegressor,25658.72819076509,26312.47544144089,25985.60181610299,1446446947.1970103,1645034594.006351,1545740770.6016808,0.23355599355618728,0.10769529165294778,0.17062564260456753,29205.648515461824,2098959732.47458,0.1991718552552444,29205.648515461824,2098959732.47458,0.1991718552552444,29205.648515461824,2098959732.47458,0.1991718552552444,"pc1    0.167676
pc2    0.281126
pc3    0.233985
pc4    0.177916
pc5    0.139297
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,5,100,10,42,RandomForestRegressor,25061.68793550942,23185.419275651344,24814.114519693718,1370387676.8920443,1297495289.9221008,1441459326.8930104,0.27977078421420076,0.25878943695354184,0.22748612048458108,28349.720977036905,2072461049.5473244,0.2092820497284824,28349.720977036905,2072461049.5473244,0.2092820497284824,29044.686394179862,2135477054.114663,0.18523919209471895,"pc1    0.181152
pc2    0.333379
pc3    0.196356
pc4    0.148111
pc5    0.141003
dtype: float64",26195.23634792039,1656495013.864886,0.14389814028600068,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,5,100,10,42,RandomForestRegressor,26827.037285209462,23636.110753868223,24862.41455077003,1628339513.913838,1352842474.9677267,1488354204.9394433,0.30185554627706523,0.180186685695216,0.19039797884476622,28628.394315373538,2211627694.583896,0.1561850014951669,28628.394315373538,2211627694.583896,0.1561850014951669,28036.98422218957,2119991375.7522333,0.19114753177424093,"pc1    0.174975
pc2    0.329578
pc3    0.189236
pc4    0.153302
pc5    0.152909
dtype: float64",23935.95332170512,1328172537.963793,0.14527856418805096,21866.458704771954,28046.512688295395,1168332327.7214808,1964084170.130378,0.19395290574662627,0.1307161923168726
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,10,100,10,42,RandomForestRegressor,24164.244932035715,25597.172423185915,24880.708677610815,1271929473.374263,1540310727.721053,1406120100.547658,0.3260293968084542,0.1644999322988927,0.24526466455367346,28298.566292603693,2051003699.401983,0.21746879559224108,28298.566292603693,2051003699.401983,0.21746879559224108,28298.566292603693,2051003699.401983,0.21746879559224108,"pc1     0.097710
pc2     0.194238
pc3     0.157911
pc4     0.081497
pc5     0.062078
pc6     0.052700
pc7     0.125398
pc8     0.097181
pc9     0.065166
pc10    0.066122
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,10,100,10,42,RandomForestRegressor,25017.840132141937,22412.56753524616,24560.756052119657,1353826802.2117302,1185248831.4485936,1387664367.781135,0.2884746174322437,0.3229116432777853,0.25737365738168827,27388.3771200419,1933437474.7940507,0.2623245115360704,27388.3771200419,1933437474.7940507,0.2623245115360704,27388.3771200419,1933437474.7940507,0.2623245115360704,"pc1     0.111155
pc2     0.254288
pc3     0.103684
pc4     0.132898
pc5     0.052559
pc6     0.044629
pc7     0.112701
pc8     0.079811
pc9     0.042021
pc10    0.066254
dtype: float64",26251.860488970884,1623917469.6830812,0.16073471143503582,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,10,100,10,42,RandomForestRegressor,25386.316375666975,23926.93118101926,23760.321790733797,1533037783.9058566,1231054899.0620532,1357901468.8226147,0.3427158052505469,0.2539891261802084,0.2650095764930315,26487.8594757437,1966483930.041224,0.24971610793664356,26487.8594757437,1966483930.041224,0.24971610793664356,27043.579553121286,1970345069.821492,0.24824294513175904,"pc1     0.105293
pc2     0.248499
pc3     0.113829
pc4     0.078294
pc5     0.069857
pc6     0.064660
pc7     0.124523
pc8     0.077184
pc9     0.060432
pc10    0.057428
dtype: float64",21357.18608691432,1104648233.2222505,0.28912359126597653,20718.908937507193,27412.266372561233,1083924037.7186282,1836842390.2042842,0.25218724136617,0.18703211840225564
FS=na|FE=na|OUT=1|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,True,0,100,10,42,RandomForestRegressor,23494.480150744206,23201.93677109151,23348.208460917856,1317793825.0195906,1312266735.232092,1315030280.1258411,0.3017267720242457,0.2881962539139833,0.2949615129691145,26801.88092838503,1945532282.712339,0.2577099101045186,26801.88092838503,1945532282.712339,0.2577099101045186,27619.107468950573,2028169573.2962687,0.22618083068428574,"_ano                    0.039605
_mes                    0.093276
car_c02_emitido         0.086347
cli_pressao_atm_med     0.075746
cli_temp_ar_med         0.070773
cli_temp_orvalho_med    0.045184
cli_umid_rel_med        0.099687
cli_umid_rel_min_max    0.060318
cli_umid_rel_min_med    0.127229
cli_umid_rel_min_min    0.081166
cli_veloc_vento_max     0.062195
cli_veloc_vento_med     0.060185
que_focos_qtd           0.098290
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=10|RANDOM_STATE=42,,,True,True,0,100,10,42,RandomForestRegressor,22936.807117236538,22083.745163280913,23104.570853567406,1228148730.2056043,1209435936.123524,1298199395.9403956,0.35452674324216804,0.309094454411038,0.30353813742653546,26573.96176375551,1922238617.7346778,0.26659727569793745,26573.96176375551,1922238617.7346778,0.26659727569793745,25989.885307898396,1882882553.3647587,0.28161302065301563,"_ano                    0.038931
_mes                    0.089503
car_c02_emitido         0.090873
cli_pressao_atm_med     0.087917
cli_temp_ar_med         0.065970
cli_temp_orvalho_med    0.048183
cli_umid_rel_med        0.087465
cli_umid_rel_min_max    0.053798
cli_umid_rel_min_med    0.092152
cli_umid_rel_min_min    0.080178
cli_veloc_vento_max     0.046222
cli_veloc_vento_med     0.059372
que_focos_qtd           0.159436
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",24293.160280184766,1457013521.4920583,0.24699321462640034,,,,,,
